,in_text,matched,similarity,first_letter_match,dmtph_match,inv_lvst_dist,jw_sim,match_score
232,Paris,PARIS,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
233,Alabama,ALABAMA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
234,Skopje,SKOPJE,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
235,FULTON,Fulton,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
236,HAMILTON,Hamilton,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
237,Pune,PUNE,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
238,Sonoma,SONOMA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
239,Moscow,MOSCOW,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
240,Uruguay,URUGUAY,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
241,Tanzania,TANZANIA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
242,Arlington,ARLINGTON,0.9999999999999999,False,0.9975273768433653,1.0,1.0,0.777503041871485
243,Monticello,MONTICELLO,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
244,SPRINGFIELD,Springfield,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
245,Washington,WASHINGTON,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
246,California,CALIFORNIA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
247,INDIANAPOLIS,Indianapolis,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
248,Zimbabwe,ZIMBABWE,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
249,Kenya,KENYA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
250,MOLINE,Moline,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
251,Minneapolis,MINNEAPOLIS,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
252,BERKELEY,Berkeley,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
253,Omaha,OMAHA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
254,Cassopolis,CASSOPOLIS,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
255,Uganda,UGANDA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
256,India,INDIA,0.9999999999999999,False,0.9975273768433653,1.0,1.0,0.777503041871485
257,Wyoming,WYOMING,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
